feature,importance
r007,0.12732319168480846
da0d00035_4_2,0.11621837735776046
da0d00029_1,0.11077429919617429
da0d00035_3_2,0.1026183892254264
fn3_11_1,0.09604706499901176
da0d00035_2,0.0939231282488268
d2b000003,0.08565782712018734
d2b000002,0.08040951963992812
da0d00029,0.0638811762389397
da0d00035_4_1,0.050512346449386285
inventory_to_current_asset,0.050375616417610236
da0d00026_1,0.02225906342194023
